XYZ (13541 points)
8474.729 3581.193 26.965
8486.490 3633.252 29.991
8502.265 3698.295 30.000
8523.485 3594.885 28.251
16021.032 2757.730 0.435
8572.375 3713.386 30.000
16130.661 2623.983 0.101
8401.999 3483.519 25.186
16097.435 2644.469 0.000
16064.516 2664.916 0.000
8552.061 3502.620 24.017
8667.693 3670.491 40.485
8570.089 3526.292 24.500
8592.705 3555.541 24.918
8623.205 3587.053 28.908
8648.388 3623.863 30.063
8614.716 3489.545 23.711
8606.313 3522.050 24.352
8641.335 3513.607 24.199
8637.023 3549.032 25.795
8582.015 3498.282 23.928
8524.152 3505.189 24.111
8330.109 3941.167 49.917
8418.025 3921.668 36.284
8352.553 3856.961 44.875
8292.845 3798.197 60.004
8240.050 3744.163 42.442
8187.979 3695.320 30.000
8062.712 3601.985 40.000
8009.801 3562.326 40.000
7966.253 3524.021 40.000
8000.120 3624.863 40.000
7931.271 3639.427 40.000
7858.061 3651.548 30.000
8271.247 3874.953 69.739
8218.656 3811.685 70.000
16031.904 2685.322 0.000
8123.292 3722.367 32.487
8058.896 3672.954 40.000
7910.198 3709.556 40.809
7986.510 3695.045 40.651
7967.989 3770.804 48.287
8050.590 3752.668 30.000
8035.067 3840.040 40.000
5903.297 4368.167 33.290
7951.542 3577.445 40.000
16129.214 2550.451 1.255
7807.690 3598.289 39.452
8394.673 4009.219 36.339
16093.202 2568.809 0.000
16057.071 2587.214 0.000
16020.821 2605.666 0.133
15984.451 2624.163 1.399
16127.767 2476.918 1.572
16088.714 2493.129 0.149
16049.286 2509.486 0.000
16009.482 2525.989 0.000
15969.303 2542.638 1.446
9559.419 2174.970 20.000
9467.534 2198.431 20.106
9375.649 2221.891 22.563
16126.320 2403.386 1.802
9191.879 2268.812 29.433
9099.993 2292.272 30.000
16081.524 2418.138 1.197
16037.898 2432.676 0.000
15995.442 2447.001 0.000
15954.154 2461.112 1.658
16095.542 2344.209 1.931
16053.575 2353.571 0.899
16013.497 2362.588 0.000
15975.308 2371.260 0.000
5895.862 4359.132 31.670
16025.626 2289.004 0.000
15989.095 2292.500 0.000
15955.173 2295.519 0.116
15923.857 2298.061 1.933
15997.677 2224.437 0.000
15964.693 2222.411 0.000
8527.255 1658.203 30.000
8640.584 1771.295 30.000
15934.791 2219.987 0.234
9018.028 2218.958 30.858
9052.902 2106.588 30.000
15908.710 2216.536 2.478
16003.210 2166.678 2.061
15968.831 2172.644 0.000
8963.149 1735.428 30.000
8899.146 1879.310 30.000
8980.391 1999.010 30.000
9117.932 1746.315 29.990
9044.806 1874.438 30.000
9115.880 1999.213 30.000
9271.934 1767.066 29.933
9192.336 1887.350 29.032
9341.586 1908.201 26.630
9427.923 1796.203 28.813
8805.401 1740.104 30.000
9373.121 2120.815 21.381
9129.991 2192.301 29.800
9486.415 2088.245 20.006
15937.085 2177.391 0.000
8573.989 1937.508 30.000
8426.568 1952.278 37.979
15904.635 2182.957 0.214
8765.882 2084.675 31.822
8482.190 1813.262 30.000
15872.592 2188.663 2.430
15950.200 2127.023 0.095
15921.310 2135.307 0.000
15892.726 2143.697 0.000
15864.446 2152.191 0.073
15836.474 2160.790 2.341
15897.190 2087.367 0.036
8698.768 2973.798 34.061
8768.290 2949.092 30.000
8907.333 2899.680 29.993
8976.855 2874.974 23.333
9046.377 2850.268 20.006
9115.899 2825.562 20.031
9185.421 2800.856 19.994
9254.943 2776.150 20.000
9324.465 2751.444 20.000
9393.986 2726.738 19.985
9463.509 2702.032 19.729
9533.030 2677.326 19.258
9602.553 2652.620 19.439
9672.074 2627.914 19.890
9741.597 2603.208 20.000
9811.118 2578.502 20.233
15872.676 2098.650 0.000
15848.365 2110.002 0.000
15824.259 2121.425 0.131
15800.355 2132.917 2.325
15844.180 2047.712 0.017
15824.042 2061.993 0.000
15804.005 2076.308 0.000
9546.674 2597.334 19.786
9569.387 2511.414 20.000
9594.729 2419.032 20.000
9616.896 2324.446 20.000
9632.743 2234.396 20.000
9499.424 2447.922 20.000
9426.602 2382.467 20.558
9354.315 2314.694 24.382
9263.762 2694.413 20.000
9282.893 2604.618 20.000
9308.721 2507.854 20.288
9331.834 2409.846 21.599
9235.662 2435.475 25.381
9164.801 2363.134 29.670
9064.841 2781.357 20.239
9077.185 2715.482 21.122
9092.757 2643.856 22.222
9114.602 2556.622 26.819
9137.575 2459.092 28.320
8998.623 2799.115 22.251
15784.070 2090.658 0.136
9019.577 2673.846 27.004
9025.688 2584.500 29.104
9036.404 2482.346 29.890
9063.320 2383.603 30.400
8944.198 2521.217 30.053
8928.426 2817.966 29.417
8946.595 2629.111 29.293
8871.966 2685.015 30.000
8789.239 2646.344 30.000
8773.998 2861.143 30.000
8710.261 2709.852 30.000
8688.434 2892.809 31.109
8698.253 2804.009 30.000
15764.237 2105.044 2.369
8854.231 2837.953 30.000
15791.170 2008.057 0.192
8865.480 2579.950 30.000
9128.386 2757.725 20.167
9192.000 2726.972 20.016
15775.407 2025.336 0.000
9210.662 2533.372 20.958
9260.376 2339.552 27.688
9479.461 2541.335 20.000
9470.010 2627.528 19.851
9343.748 2670.726 20.000
15759.645 2042.614 0.000
9405.331 2479.034 20.120
9521.034 2354.252 20.000
9540.883 2262.592 20.000
9447.670 2289.054 20.412
9625.601 2573.783 20.000
9691.198 2387.084 20.000
9766.908 2440.127 20.479
9833.766 2491.153 23.725
15743.883 2059.892 0.000
5888.326 4349.766 33.226
9752.718 2527.735 20.000
7372.034 3180.605 29.527
9139.356 3167.663 19.358
9139.595 3176.261 16.994
9139.885 3185.037 18.133
9140.225 3193.990 20.696
9140.614 3203.120 20.645
9112.296 3173.292 20.625
9111.385 3183.809 19.642
9110.574 3194.681 17.907
9109.864 3205.907 18.766
9109.256 3217.489 21.634
9085.235 3178.920 20.963
9083.663 3192.570 20.122
9081.916 3205.942 19.246
9079.994 3219.038 18.081
9077.897 3231.857 20.363
9055.815 3208.846 20.980
9052.922 3221.619 19.046
9049.829 3234.080 19.125
9046.539 3246.226 19.207
9031.787 3212.597 21.025
9027.968 3225.122 21.874
9023.927 3237.296 19.857
9019.664 3249.121 18.162
9015.181 3260.595 19.387
9005.063 3229.436 21.201
9001.546 3241.826 21.351
8998.396 3254.724 20.515
8995.612 3268.131 18.030
8993.195 3282.045 20.563
8978.339 3246.274 22.173
8976.692 3260.659 20.637
8974.955 3274.991 19.532
8973.128 3289.270 19.878
8971.211 3303.495 20.620
8954.626 3271.131 22.195
8953.388 3284.651 19.710
8952.075 3298.126 17.979
8950.688 3311.557 21.904
8949.226 3324.944 21.344
8930.914 3295.989 20.646
8930.084 3308.642 19.552
8929.194 3321.261 19.379
8928.247 3333.845 21.881
7371.350 3167.091 28.542
8907.201 3320.846 19.261
8908.653 3332.606 20.292
8910.169 3344.418 21.453
8911.746 3356.283 21.319
8913.387 3368.201 22.488
8889.301 3343.232 18.241
8891.813 3354.887 21.615
8894.355 3366.569 22.218
8896.929 3378.276 22.523
8899.532 3390.009 22.626
8871.399 3365.618 21.405
8874.961 3377.157 21.487
8878.528 3388.703 22.200
8882.101 3400.256 22.664
8885.679 3411.816 22.901
7370.666 3153.576 25.284
8854.012 3397.213 22.647
8854.535 3406.463 22.735
8855.070 3415.754 22.845
8855.617 3425.087 22.976
8823.602 3398.092 20.897
8824.068 3408.080 22.486
8824.550 3418.120 22.785
8825.045 3428.213 22.847
8825.556 3438.359 23.086
8794.125 3418.947 21.346
8794.563 3429.778 22.551
8795.021 3440.672 23.039
8795.494 3451.630 23.209
7369.981 3140.062 28.299
8765.182 3427.141 21.797
8766.556 3436.024 22.526
8767.930 3444.917 22.231
8733.174 3412.345 23.003
8735.636 3423.511 20.860
8738.113 3434.510 18.575
8740.604 3445.342 20.940
8743.110 3456.007 23.047
8702.541 3406.423 23.199
8706.105 3419.442 22.389
8709.689 3432.411 19.753
8713.294 3445.329 19.682
8671.908 3400.500 23.693
8674.111 3413.613 23.260
8676.324 3426.700 22.428
8678.547 3439.761 19.383
8680.780 3452.798 20.922
9797.270 2848.911 18.435
9817.579 2842.614 18.358
9837.888 2836.318 18.298
9858.196 2830.021 18.207
9885.465 2832.602 17.961
9912.734 2835.182 17.880
9940.003 2837.763 17.834
9963.438 2845.491 17.796
8642.117 3407.783 23.571
10010.310 2860.947 16.938
10037.185 2871.422 15.575
9805.563 2858.634 18.390
9826.216 2854.007 18.319
9846.869 2849.380 18.227
9867.660 2846.080 18.119
9893.460 2848.220 17.584
9919.261 2850.361 17.455
9945.003 2852.777 17.380
9968.051 2860.161 16.728
9991.032 2867.881 15.676
10013.988 2875.674 14.278
10039.496 2885.414 13.039
9813.803 2868.827 16.457
9834.789 2865.968 16.191
9855.775 2863.108 15.966
9876.944 2862.019 15.268
9901.313 2863.744 13.766
9925.683 2865.469 15.847
9949.974 2867.563 15.490
9972.587 2874.826 13.976
9995.112 2882.539 13.084
10017.603 2890.347 13.069
10041.776 2899.379 15.800
9821.987 2879.490 13.651
9843.296 2878.497 13.446
9864.604 2877.503 13.809
9886.050 2877.838 14.698
9909.024 2879.173 16.058
9932.000 2880.508 14.981
9954.917 2882.119 13.186
9977.048 2889.487 13.496
9999.113 2897.191 16.503
10021.152 2904.967 14.503
10044.023 2913.318 17.447
9830.119 2890.625 18.248
9851.738 2891.595 18.202
9873.356 2892.565 18.106
9894.976 2893.536 18.034
9916.595 2894.506 17.552
9938.213 2895.477 16.320
8642.959 3420.989 23.368
9981.434 2904.143 16.308
10003.035 2911.839 17.072
10046.238 2927.230 16.658
8643.800 3434.194 21.619
9781.992 2873.235 18.441
9787.660 2884.963 16.768
9793.766 2897.171 16.720
9800.310 2909.858 16.782
9766.738 2868.375 18.553
9771.771 2882.360 18.196
9777.678 2897.302 17.140
9784.490 2913.227 13.638
9792.118 2930.061 18.150
9763.833 2893.316 18.624
9770.741 2912.083 15.958
9777.439 2931.066 17.467
9783.928 2950.265 16.186
9750.100 2893.014 18.199
9756.831 2912.045 18.078
9763.348 2931.298 15.219
9769.649 2950.773 17.999
9775.736 2970.469 18.797
9743.484 2911.262 18.774
9749.830 2930.775 17.338
9755.955 2950.514 16.943
9761.860 2970.480 16.955
9767.545 2990.672 17.757
9736.870 2929.510 18.172
9742.488 2949.366 16.236
9748.108 2969.546 14.530
9753.730 2990.049 18.053
9759.354 3010.876 17.953
9729.688 2945.453 18.841
9735.055 2966.328 15.460
9740.422 2987.557 17.572
9745.792 3009.141 18.356
9751.163 3031.079 19.061
9722.508 2961.396 17.854
9727.621 2983.290 15.814
9732.735 3005.569 18.214
9737.853 3028.233 19.073
9742.973 3051.283 19.158
5880.691 4340.067 33.832
9719.882 3000.947 16.623
9723.667 3024.534 17.325
9725.529 3047.402 18.153
9726.436 3070.088 18.186
9710.232 3017.500 14.572
9711.220 3041.508 18.674
9711.109 3065.306 18.396
9709.899 3088.894 19.174
9698.453 3009.602 17.033
9698.984 3034.470 18.262
9698.313 3059.110 18.033
9696.439 3083.519 19.333
9693.363 3107.699 19.202
9688.760 3025.921 17.618
9687.736 3051.441 14.995
9685.406 3076.712 17.728
9681.770 3101.733 19.417
9676.827 3126.505 18.722
9679.066 3042.240 15.726
9676.488 3068.411 16.364
9672.500 3094.313 19.135
9666.991 3119.863 18.944
9660.290 3145.310 18.824
9665.240 3085.381 18.344
9658.672 3111.210 18.211
9651.298 3137.292 19.567
5924.773 4373.138 33.710
9652.693 3099.791 14.889
9645.541 3125.436 18.144
9637.580 3151.031 19.191
8620.447 3415.456 23.481
9644.814 3090.154 16.734
9638.276 3115.012 17.153
9630.545 3139.300 19.102
9620.952 3162.209 17.907
9609.723 3184.009 18.556
9629.949 3105.430 16.972
9622.946 3129.124 15.700
9614.404 3151.776 15.366
9604.324 3173.386 18.747
9615.084 3120.707 18.309
9607.394 3142.967 16.770
9598.265 3164.253 17.064
9587.697 3184.564 15.453
8619.129 3429.688 22.784
9591.841 3156.810 17.508
9582.085 3176.680 16.401
9570.652 3195.230 15.408
9558.675 3213.847 19.328
8617.835 3443.962 20.390
9575.188 3169.301 19.094
9564.517 3187.404 16.179
9553.340 3205.568 16.172
9541.659 3223.794 19.250
9567.560 3162.636 20.000
9557.530 3180.327 18.940
9547.035 3198.075 15.639
9536.072 3215.879 17.134
9524.643 3233.740 20.064
9549.766 3174.013 20.072
9540.084 3191.222 18.444
9529.983 3208.479 15.520
9519.422 3225.708 19.900
9508.413 3242.935 19.847
9531.972 3185.390 20.137
9522.614 3202.078 18.299
9512.863 3218.764 16.161
9502.720 3235.448 19.462
9492.183 3252.129 20.346
9514.178 3196.766 19.941
9505.130 3212.909 17.118
9495.743 3229.049 16.356
9486.018 3245.187 20.203
9475.952 3261.323 20.418
9496.384 3208.143 19.769
9487.384 3223.260 16.292
9478.273 3238.694 17.118
9469.053 3254.447 20.436
9459.723 3270.518 20.481
9476.279 3217.406 19.736
9468.209 3232.618 16.393
9460.054 3248.073 17.663
9451.815 3263.771 20.506
9443.492 3279.712 20.543
9456.175 3226.669 19.427
9449.033 3241.977 16.936
9441.834 3257.453 18.101
9434.577 3273.096 20.569
9427.262 3288.907 19.434
9436.070 3235.931 19.547
9429.858 3251.336 17.109
9423.615 3266.832 18.378
9417.339 3282.421 20.627
9411.031 3298.101 20.643
9415.966 3245.194 20.101
9409.983 3260.405 17.036
9403.962 3275.615 18.020
9397.901 3290.823 19.410
9391.803 3306.031 20.711
8616.567 3458.277 20.272
8602.305 3407.952 23.749
8598.776 3423.129 23.528
8595.299 3438.389 22.355
8591.870 3453.730 19.213
8588.493 3469.155 23.277
8582.820 3414.639 23.677
8577.106 3430.802 23.355
8571.468 3447.089 21.106
8565.905 3463.499 20.164
8560.418 3480.033 23.698
10076.601 2956.703 17.867
10085.534 2978.910 17.982
10094.825 3002.008 18.237
10104.685 3026.516 18.548
10115.362 3053.057 18.815
10127.167 3082.401 18.971
10140.493 3115.528 19.009
10155.846 3153.692 19.144
10173.861 3198.475 19.700
10220.911 3315.431 20.000
10251.182 3390.677 20.000
10285.760 3476.630 31.466
8563.335 3421.327 23.677
8556.368 3438.135 23.026
8549.209 3453.816 20.185
8541.855 3468.367 21.177
8534.310 3481.789 23.810
8535.275 3443.869 22.821
8526.476 3458.409 19.994
8517.353 3470.396 21.017
8508.201 3483.545 23.902
5918.623 4364.640 33.695
8513.839 3445.270 23.099
8503.285 3457.227 20.935
8492.703 3470.570 22.554
8482.093 3485.301 24.098
8493.764 3429.363 23.971
8483.307 3441.796 21.727
8472.994 3454.197 21.720
8462.964 3465.463 24.072
8453.168 3475.963 24.185
8463.163 3424.026 23.268
8453.083 3435.815 20.836
8443.236 3446.844 24.118
8433.782 3456.757 24.197
8424.243 3466.625 24.502
8432.562 3418.688 20.722
8424.596 3425.677 20.677
8415.733 3434.439 23.537
8405.975 3444.976 24.320
8395.319 3457.287 24.787
8407.319 3398.820 21.829
8398.639 3408.692 20.822
8389.643 3419.168 23.663
8380.573 3429.757 24.463
9967.525 2582.875 20.573
8371.351 3440.624 24.784
10019.138 2742.748 18.147
10033.970 2788.691 17.984
10045.819 2825.397 17.785
8382.077 3378.952 23.168
8857.493 3456.203 23.288
8859.984 3492.086 23.523
8860.040 3534.403 25.298
8855.970 3583.119 28.472
8853.739 3637.183 30.000
8853.979 3695.098 35.041
8920.804 3790.795 30.000
8987.476 3822.878 30.000
9056.680 3852.818 30.000
9126.891 3880.319 43.195
9046.348 3778.542 30.000
9105.068 3735.783 32.528
9251.302 3633.692 30.000
9280.009 3575.445 30.000
9303.633 3523.376 30.000
9315.886 3480.174 22.694
9320.735 3442.942 22.511
9328.646 3408.318 22.065
9355.209 3348.930 21.040
9364.146 3329.505 19.167
9769.775 3627.765 39.592
9831.536 3558.813 28.169
9878.914 3491.823 20.000
9917.413 3432.069 20.000
9957.495 3376.893 20.000
9994.620 3319.759 20.000
10022.123 3264.200 19.425
10045.900 3215.498 19.240
10114.316 3144.507 19.060
9889.122 3370.940 19.956
9863.208 3311.973 19.989
9845.925 3260.542 19.991
9833.103 3220.050 19.826
9817.547 3185.343 19.468
9801.740 3152.032 19.099
9765.082 3094.193 19.031
9752.193 3071.982 19.049
9780.361 3181.635 19.215
9744.456 3177.375 19.080
9714.807 3173.204 19.055
9692.062 3169.998 19.053
9669.458 3167.358 19.332
8373.619 3389.815 21.521
8365.018 3400.938 24.422
9364.469 3399.736 20.734
9356.666 3431.826 22.293
8356.271 3412.320 24.522
9344.504 3565.532 30.000
9322.534 3627.989 30.000
9800.315 3481.363 20.000
9777.062 3412.318 20.000
9758.597 3351.669 20.000
9736.541 3306.596 20.000
9712.527 3271.534 19.966
8347.382 3423.961 24.822
9680.118 3187.815 19.387
9487.545 3618.211 30.000
9528.476 3554.850 29.682
9617.558 3443.242 24.410
9646.845 3396.220 20.000
9669.614 3350.160 20.000
9690.181 3307.872 20.000
9455.382 3555.522 29.902
9491.528 3497.904 23.896
9519.350 3442.239 22.765
9545.086 3396.230 20.593
9571.532 3356.623 20.003
9593.930 3318.665 20.000
8356.835 3359.084 23.668
9655.050 3235.574 19.906
9670.130 3209.631 19.681
9415.087 3326.504 20.656
9476.391 3325.472 20.255
9510.204 3324.109 20.062
9576.454 3288.135 20.000
9595.280 3263.633 20.001
8348.681 3370.775 21.047
9625.378 3229.307 19.974
9642.901 3208.871 19.772
9656.535 3187.484 19.633
9632.853 3187.110 19.830
9617.465 3204.120 19.987
9585.401 3240.091 20.029
9562.030 3234.391 20.097
9567.429 3259.725 20.012
8340.393 3382.707 23.095
9545.682 3281.153 20.006
9493.355 3270.096 20.194
9424.454 3307.846 20.621
9443.440 3297.847 20.539
9464.818 3301.571 20.438
9474.207 3280.955 20.378
8331.971 3394.882 24.593
8323.414 3407.298 24.823
8331.593 3339.216 24.487
9579.289 3217.942 20.064
9601.231 3221.466 19.979
9437.447 3396.621 21.521
9399.168 3396.011 21.655
8323.540 3352.006 22.029
9425.003 3501.069 22.551
8315.498 3364.839 22.214
8307.466 3377.716 24.694
9400.535 3345.906 20.937
9416.018 3367.943 21.220
8299.445 3390.635 24.965
8305.265 3320.645 24.664
9526.204 3356.244 20.046
9594.919 3396.705 20.233
9669.916 3269.702 20.000
9619.434 3354.280 20.000
8298.271 3334.135 22.821
8291.444 3347.453 22.393
9570.338 3615.131 30.000
9741.373 3538.784 28.319
9725.602 3461.495 20.000
8284.783 3360.600 24.234
8278.287 3373.575 24.887
8278.937 3302.073 24.551
9773.584 3246.627 19.933
9734.619 3239.683 19.675
9847.421 3424.935 20.000
9821.702 3361.094 20.000
8273.276 3315.899 23.528
8267.755 3329.582 22.476
9795.183 3215.310 19.809
9757.984 3210.746 19.447
9720.142 3114.625 19.076
9683.991 3149.422 18.986
9701.181 3133.061 19.026
8262.373 3343.120 23.387
9737.362 3093.152 19.088
9750.421 3119.129 19.016
9765.274 3148.997 19.006
9776.694 3072.024 19.016
9801.213 3073.075 18.989
9827.398 3076.553 18.989
9856.025 3083.846 18.989
9889.336 3092.448 18.983
9926.692 3098.078 18.968
9964.510 3101.140 18.983
10000.562 3101.707 18.983
10034.536 3102.745 18.987
10068.717 3104.506 18.993
10103.776 3108.886 19.001
9983.782 3071.270 18.869
9968.133 3039.920 18.663
9952.215 3010.044 18.424
9937.346 2982.456 18.258
9927.102 2956.948 18.110
9917.946 2934.622 17.801
9906.508 2914.043 18.034
9912.394 3065.073 18.883
9899.040 3033.825 18.714
9885.980 3004.008 18.543
9872.624 2977.057 18.364
9859.996 2953.413 17.633
9849.422 2931.412 17.739
9839.906 2910.586 17.957
9764.616 3051.153 19.061
9775.396 3029.678 19.029
9804.443 2988.698 17.608
9819.614 2970.499 18.730
9835.024 2950.803 18.567
9819.241 2909.059 17.937
9827.045 2928.821 17.674
8257.129 3356.515 24.926
9796.493 2968.504 18.779
8252.607 3283.502 25.006
9816.188 3051.063 18.968
9854.822 3000.455 18.728
9789.279 3050.868 18.976
9801.568 3028.213 18.949
8248.281 3297.664 24.779
9827.664 2994.311 18.774
9844.958 2974.423 18.617
9878.105 3059.750 18.942
9865.938 3029.284 18.843
9845.905 3054.023 18.940
9872.689 2932.842 17.760
9895.440 2933.243 17.807
9884.141 2913.039 17.914
9861.876 2912.007 17.907
9885.264 2953.938 17.720
8244.066 3311.710 21.690
9933.103 3037.503 18.696
9918.736 3007.323 18.479
9948.103 3068.831 18.881
10018.396 3073.210 18.870
